DAY,HOUR,PUN INDEX GME,AUST,BSP,CALA,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,XGRE
20240101,1,107.09,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.09
20240101,2,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
20240101,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20240101,4,85.66,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85.66
20240101,5,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
20240101,6,85.53,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85.53
20240101,7,95.07,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95.07
20240101,8,104.07,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104.07
20240101,9,106.95,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,106.95
20240101,10,107.08,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.08
20240101,11,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
20240101,12,98.13,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98.13
20240101,13,101.55,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101.55
20240101,14,98.16,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98.16
20240101,15,98.17,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98.17
20240101,16,105.54,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,105.54
20240101,17,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
20240101,18,120.04,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120.04
20240101,19,131.5,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,131.5
20240101,20,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
20240101,21,127.75,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,127.75
20240101,22,113.48,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113.48
20240101,23,109.18,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109.18
20240101,24,107.2,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.2
20240102,1,105.49,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105.49
20240102,2,90.09,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90.09
20240102,3,84.27,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84.27
20240102,4,84.27,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84.27
20240102,5,84.27,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84.27
20240102,6,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20240102,7,108.28,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108.28
20240102,8,113.85,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,113.85
20240102,9,126.9,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,126.9
20240102,10,119.5,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,119.5
20240102,11,110.6,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110.6
20240102,12,108.28,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108.28
20240102,13,105.88,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,105.88
20240102,14,100.15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.15
20240102,15,108.28,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108.28
20240102,16,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
20240102,17,112.8,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,112.8
20240102,18,129.99,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,129.99
20240102,19,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
20240102,20,124.29,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124.29
20240102,21,111.26,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111.26
20240102,22,108.28,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108.28
20240102,23,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
20240102,24,92.41,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92.41
20240103,1,82.5,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,82.5
20240103,2,70.1,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70.1
20240103,3,50.21,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.21
20240103,4,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
20240103,5,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
20240103,6,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
20240103,7,95.46,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95.46
20240103,8,108.28,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108.28
20240103,9,115,116,116,112,116,116,116,116,116,112,112,116,116,116,112,116,112,116,116,116,111.8
20240103,10,113.34,115,115,104,115,115,115,115,115,104,104,115,115,115,104,115,104,115,115,115,103.58
20240103,11,107.85,109,109,99,109,109,109,109,109,99,99,109,109,109,99,109,99,109,109,109,99.15
20240103,12,105,108,108,87,108,108,108,108,108,87,87,108,108,108,87,108,87,108,108,108,87.25
20240103,13,92.05,95,95,75,95,95,95,95,95,75,75,95,95,95,75,95,75,95,95,95,75.33
20240103,14,91.59,92,92,87,92,92,92,92,92,87,87,92,92,92,87,92,87,92,92,92,86.97
20240103,15,97.51,98,98,97,98,98,98,98,98,97,97,98,98,98,97,98,97,98,98,98,97.15
20240103,16,106.03,107,107,101,107,107,107,107,107,101,101,107,107,107,101,107,101,107,107,107,101.46
20240103,17,109.74,110,110,108,110,110,110,110,110,108,108,110,110,110,108,110,108,110,110,110,108.28
20240103,18,115.81,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115.81
20240103,19,115.81,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115.81
20240103,20,115.81,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115.81
20240103,21,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
20240103,22,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
20240103,23,101.46,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101.46
20240103,24,82.59,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,82.59
20240104,1,74.19,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74.19
20240104,2,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
20240104,3,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
20240104,4,35.2,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35.2
20240104,5,49.39,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49.39
20240104,6,70.1,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70.1
20240104,7,97.61,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97.61
20240104,8,106.51,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,106.51
20240104,9,109.49,110,110,107,110,110,110,110,110,107,107,110,110,110,107,110,107,110,110,110,106.51
20240104,10,107.24,108,108,100,108,108,108,108,108,100,100,108,108,108,100,108,100,108,108,108,100.46
20240104,11,94.36,98,98,74,98,98,98,98,98,74,74,98,98,98,74,98,74,98,98,98,73.83
20240104,12,87.1,90,90,70,90,90,90,90,90,70,70,90,90,90,70,90,70,90,90,90,70.1
20240104,13,83.82,86,86,70,86,86,86,86,86,70,70,86,86,86,70,86,70,86,86,86,70.1
20240104,14,85.96,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85.96
20240104,15,92.11,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92.11
20240104,16,103.34,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103.34
20240104,17,110.02,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110.02
20240104,18,116.87,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,116.87
20240104,19,118.1,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118.1
20240104,20,118.1,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118.1
20240104,21,112.99,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,112.99
20240104,22,107.05,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.05
20240104,23,105.59,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,105.59
20240104,24,97.98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97.98
20240105,1,86.08,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86.08
20240105,2,88.96,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,88.96
20240105,3,78.5,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78.5
20240105,4,78.5,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,78.5
20240105,5,79.39,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79.39
20240105,6,79.6,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.6
20240105,7,103.46,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103.46
20240105,8,111.19,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111.19
20240105,9,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
20240105,10,120.4,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120.4
20240105,11,114.72,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,114.72
20240105,12,112.68,113,113,110,113,113,113,113,113,113,110,113,113,113,110,113,113,113,113,113,112.89
20240105,13,112.3,112,112,110,112,112,112,112,112,112,110,112,112,112,110,112,112,112,112,112,112.48
20240105,14,110.69,111,111,110,111,111,111,111,111,111,110,111,111,111,110,111,111,111,111,111,110.73
20240105,15,111.86,112,112,110,112,112,112,112,112,112,110,112,112,112,110,112,112,112,112,112,112
20240105,16,112.02,112,112,110,112,112,112,112,112,112,110,112,112,112,110,112,112,112,112,112,112.17
20240105,17,113.85,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,113.85
20240105,18,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
20240105,19,119.66,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,119.66
20240105,20,115.81,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,115.81
20240105,21,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
20240105,22,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
20240105,23,104.84,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,104.84
20240105,24,86.8,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,86.8
20240106,1,97.5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97.5
20240106,2,97.67,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97.67
20240106,3,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
20240106,4,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
20240106,5,89.7,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,89.7
20240106,6,89.47,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89.47
20240106,7,91.96,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,91.96
20240106,8,96.75,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,96.75
20240106,9,94.66,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94.66
20240106,10,100.5,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100.5
20240106,11,103.46,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103.46
20240106,12,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
20240106,13,103.46,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103.46
20240106,14,100.5,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100.5
20240106,15,100.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.25
20240106,16,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
20240106,17,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
20240106,18,111.65,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,111.65
20240106,19,114.9,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,114.9
20240106,20,116.97,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,116.97
20240106,21,111.69,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,111.69
20240106,22,110.06,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110.06
20240106,23,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
20240106,24,88.5,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,88.5
20240107,1,96.85,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,96.85
20240107,2,96.58,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,96.58
20240107,3,93.8,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,93.8
20240107,4,93.8,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,93.8
20240107,5,85.93,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85.93
20240107,6,84.3,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84.3
20240107,7,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
20240107,8,102.27,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102.27
20240107,9,100.55,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100.55
20240107,10,101.19,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101.19
20240107,11,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
20240107,12,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
20240107,13,95.65,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,95.65
20240107,14,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
20240107,15,84.34,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84.34
20240107,16,88.32,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88.32
20240107,17,97.95,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97.95
20240107,18,108.87,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,108.87
20240107,19,109.49,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109.49
20240107,20,110.53,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110.53
20240107,21,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
20240107,22,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
20240107,23,102.47,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102.47
20240107,24,93.8,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,93.8
20240108,1,87.6,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87.6
20240108,2,85.28,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85.28
20240108,3,85.28,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85.28
20240108,4,90.79,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,90.79
20240108,5,93.8,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,93.8
20240108,6,90.79,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,90.79
20240108,7,107.46,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.46
20240108,8,114.18,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114.18
20240108,9,125.5,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,125.5
20240108,10,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123
20240108,11,115.38,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115.38
20240108,12,112.22,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112.22
20240108,13,108.55,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,108.55
20240108,14,108.3,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108.3
20240108,15,110.97,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,110.97
20240108,16,115.2,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115.2
20240108,17,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
20240108,18,130.1,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130.1
20240108,19,129.99,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,129.99
20240108,20,122.01,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122.01
20240108,21,114.18,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114.18
20240108,22,107.46,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.46
20240108,23,102.9,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,102.9
20240108,24,91.75,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,91.75
20240109,1,87.53,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87.53
20240109,2,86.18,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86.18
20240109,3,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
20240109,4,84.08,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84.08
20240109,5,84.98,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,84.98
20240109,6,89.34,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89.34
20240109,7,106.76,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,106.76
20240109,8,117.98,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117.98
20240109,9,131.37,133,133,114,133,133,133,133,133,133,114,133,133,133,114,133,133,133,133,133,132.63
20240109,10,120.79,121,121,120,121,121,121,121,121,121,120,121,121,121,120,121,121,121,121,121,120.85
20240109,11,112.1,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112.1
20240109,12,104.97,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,104.97
20240109,13,100.37,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.37
20240109,14,100.82,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100.82
20240109,15,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
20240109,16,116.55,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,116.55
20240109,17,127.36,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127.36
20240109,18,137.35,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137.35
20240109,19,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
20240109,20,130.05,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130.05
20240109,21,117.67,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117.67
20240109,22,111.05,111,111,111,111,111,111,111,111,111,112,111,111,111,112,111,111,111,111,111,110.99
20240109,23,105.61,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,105.61
20240109,24,103.46,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103.46
20240110,1,97.97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97.97
20240110,2,92.9,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,92.9
20240110,3,91.29,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91.29
20240110,4,92.2,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92.2
20240110,5,91.29,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91.29
20240110,6,99.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.5
20240110,7,108.96,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,108.96
20240110,8,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
20240110,9,139.2,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139.2
20240110,10,130.39,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130.39
20240110,11,117.47,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117.47
20240110,12,109.13,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109.13
20240110,13,104.2,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104.2
20240110,14,106.54,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,106.54
20240110,15,110.2,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110.2
20240110,16,119.77,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,119.77
20240110,17,133.14,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133.14
20240110,18,143.79,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,143.79
20240110,19,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
20240110,20,132.15,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132.15
20240110,21,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
20240110,22,109.13,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109.13
20240110,23,105.37,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105.37
20240110,24,103.62,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,103.62
20240111,1,91.75,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,91.75
20240111,2,88.6,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,88.6
20240111,3,87.25,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87.25
20240111,4,82.38,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82.38
20240111,5,83.61,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,83.61
20240111,6,90.35,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90.35
20240111,7,103.1,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103.1
20240111,8,116.89,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,116.89
20240111,9,140.88,141,141,139,141,141,141,141,141,141,139,141,141,141,139,141,141,141,141,141,141
20240111,10,129.16,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129.16
20240111,11,113.65,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,113.65
20240111,12,106.48,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106.48
20240111,13,99.38,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99.38
20240111,14,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
20240111,15,105.98,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,105.98
20240111,16,113.71,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,113.71
20240111,17,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
20240111,18,128.75,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,128.75
20240111,19,136.72,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,136.72
20240111,20,132.31,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132.31
20240111,21,117.93,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117.93
20240111,22,107.19,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107.19
20240111,23,105.98,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,105.98
20240111,24,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
20240112,1,101.46,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101.46
20240112,2,95.64,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,95.64
20240112,3,91.2,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91.2
20240112,4,89.9,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,89.9
20240112,5,88.59,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,88.59
20240112,6,94.76,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,94.76
