DAY,MG_PRICE,,,,,,,,
20231001,33.519,"12,908.000","309,792.000",,,,,,
20231002,38.308,"8,671.000","208,104.000",,,,,,
20231003,36.011,"9,183.000","220,392.000",,,,,,
20231004,32.742,"7,009.000","168,216.000",,,,,,
20231005,34.517,"7,410.000","177,840.000",,,,,,
20231006,31.301,"10,777.000","258,648.000",,,,,,
20231007,27.938,"12,188.000","292,512.000",,,,,,
20231008,28.085,"13,933.000","334,392.000",,,,,,
20231009,33.393,"11,294.000","271,056.000",,,,,,
20231010,41.507,"8,108.000","194,592.000",,,,,,
20231011,45.889,"9,037.000","216,888.000",,,,,,
20231012,47.874,"6,905.000","165,720.000",,,,,,
20231013,48.734,"8,939.000","214,536.000",,,,,,
20231014,50.586,"9,425.000","226,200.000",,,,,,
20231015,50.266,"10,950.000","262,800.000",,,,,,
20231016,53.553,"8,430.000","202,320.000",,,,,,
20231017,49.314,"8,425.000","202,200.000",,,,,,
20231018,46.353,"11,676.000","280,224.000",,,,,,
20231019,47.097,"11,776.000","282,624.000",,,,,,
20231020,44.293,"8,811.000","211,464.000",,,,,,
20231021,45.138,"8,085.000","194,040.000",,,,,,
20231022,45.076,"9,272.000","222,528.000",,,,,,
20231023,47.926,"7,395.000","177,480.000",,,,,,
20231024,48.138,"9,197.000","220,728.000",,,,,,
20231025,48.387,"11,127.000","267,048.000",,,,,,
20231026,48.499,"8,230.000","197,520.000",,,,,,
20231027,47.704,"10,400.000","249,600.000",,,,,,
20231028,45.358,"10,690.000","256,560.000",,,,,,
20231029,45.464,"11,739.000","281,736.000",,,,,,
20231030,47.704,"10,103.000","242,472.000",,,,,,
20231031,46.722,"7,637.000","183,288.000",,,,,,
20231101,38.543,"9,388.000","225,312.000",,,,,,
20231102,36.347,"14,727.000","353,448.000",,,,,,
20231103,38.596,"10,952.000","262,848.000",,,,,,
20231104,37.953,"11,652.000","279,648.000",,,,,,
20231105,37.847,"12,279.000","294,696.000",,,,,,
20231106,41.913,"7,945.000","190,680.000",,,,,,
20231107,42.152,"7,655.000","183,720.000",,,,,,
20231108,43.794,"7,952.000","190,848.000",,,,,,
20231109,43.713,"9,898.000","237,552.000",,,,,,
20231110,42.552,"9,184.000","220,416.000",,,,,,
20231111,39.289,"14,164.000","339,936.000",,,,,,
20231112,39.372,"14,249.000","341,976.000",,,,,,
20231113,42.971,"8,472.000","203,328.000",,,,,,
20231114,43.043,"7,057.000","169,368.000",,,,,,
20231115,43.858,"8,403.000","201,672.000",,,,,,
20231116,44.898,"9,043.000","217,032.000",,,,,,
20231117,43.488,"8,813.000","211,512.000",,,,,,
20231118,41.967,"11,454.000","274,896.000",,,,,,
20231119,41.943,"12,064.000","289,536.000",,,,,,
20231120,43.044,"7,983.000","191,592.000",,,,,,
20231121,44.034,"8,193.000","196,632.000",,,,,,
20231122,44.237,"8,707.000","208,968.000",,,,,,
20231123,44.191,"8,648.000","207,552.000",,,,,,
20231124,44.577,"12,061.000","289,464.000",,,,,,
20231125,44.762,"9,833.000","235,992.000",,,,,,
20231126,44.823,"12,349.000","296,376.000",,,,,,
20231127,47.565,"9,456.000","226,944.000",,,,,,
20231128,44.957,"9,574.000","229,776.000",,,,,,
20231129,43.856,"9,547.000","229,128.000",,,,,,
20231130,42.702,"10,064.000","241,536.000",,,,,,
20231201,41.641,"13,934.000","334,416.000",,,,,,
20231202,41.704,"9,194.000","220,656.000",,,,,,
20231203,41.696,"10,874.000","260,976.000",,,,,,
20231204,44.647,"10,322.000","247,728.000",,,,,,
20231205,43.261,"11,650.000","279,600.000",,,,,,
20231206,40.911,"10,919.000","262,056.000",,,,,,
20231207,39.939,"11,389.000","273,336.000",,,,,,
20231208,37.502,"8,515.000","204,360.000",,,,,,
20231209,37.507,"10,519.000","252,456.000",,,,,,
20231210,37.812,"11,663.000","279,912.000",,,,,,
20231211,39.293,"8,709.000","209,016.000",,,,,,
20231212,37.606,"8,997.000","215,928.000",,,,,,
20231213,36.453,"9,741.000","233,784.000",,,,,,
20231214,36.770,"9,173.000","220,152.000",,,,,,
20231215,35.009,"10,602.000","254,448.000",,,,,,
20231216,31.333,"8,216.000","197,184.000",,,,,,
20231217,31.624,"11,467.000","275,208.000",,,,,,
20231218,33.434,"8,572.000","205,728.000",,,,,,
20231219,36.361,"9,679.000","232,296.000",,,,,,
20231220,34.930,"11,639.000","279,336.000",,,,,,
20231221,35.019,"8,842.000","212,208.000",,,,,,
20231222,33.487,"7,483.000","179,592.000",,,,,,
20231223,32.355,"5,391.000","129,384.000",,,,,,
20231224,32.067,"5,609.000","134,616.000",,,,,,
20231225,32.076,"7,751.000","186,024.000",,,,,,
20231226,32.106,"3,192.000","76,608.000",,,,,,
20231227,33.181,"4,710.000","113,040.000",,,,,,
20231228,34.493,"8,011.000","192,264.000",,,,,,
20231229,31.840,"12,945.000","310,680.000",,,,,,
20231230,31.527,"6,336.000","152,064.000",,,,,,
20231231,31.369,"6,280.000","150,720.000",,,,,,
20240101,31.181,"9,655.000","231,720.000",,,,,,
20240102,31.459,"3,803.000","91,272.000",,,,,,
20240103,30.101,"11,222.000","269,328.000",,,,,,
20240104,31.672,"11,441.000","274,584.000",,,,,,
20240105,32.691,"13,244.000","317,856.000",,,,,,
20240106,33.731,"12,575.000","301,800.000",,,,,,
20240107,33.660,"14,107.000","338,568.000",,,,,,
20240108,35.098,"11,041.000","264,984.000",,,,,,
20240109,32.931,"11,660.000","279,840.000",,,,,,
20240110,33.143,"10,111.000","242,664.000",,,,,,
20240111,33.495,"15,435.000","370,440.000",,,,,,
