DAY,MG_PRICE,,,,,,,,
20211001,90.158,"3,297.000","79,128.000",,,,,,
20211002,86.892,"5,567.000","133,608.000",,,,,,
20211003,82.639,"7,338.000","176,112.000",,,,,,
20211004,90.958,"3,221.000","77,304.000",,,,,,
20211005,92.467,"4,050.000","97,200.000",,,,,,
20211006,109.169,"5,714.000","137,136.000",,,,,,
20211007,116.647,"5,399.000","129,576.000",,,,,,
20211008,97.079,"7,410.000","177,840.000",,,,,,
20211009,80.038,"8,200.000","196,800.000",,,,,,
20211010,78.362,"9,121.000","218,904.000",,,,,,
20211011,88.219,"3,946.000","94,704.000",,,,,,
20211012,84.586,"4,951.000","118,824.000",,,,,,
20211013,83.750,"6,157.000","147,768.000",,,,,,
20211014,89.239,"5,206.000","124,944.000",,,,,,
20211015,96.896,"4,005.000","96,120.000",,,,,,
20211016,90.316,"7,563.000","181,512.000",,,,,,
20211017,89.667,"9,750.000","234,000.000",,,,,,
20211018,93.192,"7,464.000","179,136.000",,,,,,
20211019,95.642,"8,016.000","192,384.000",,,,,,
20211020,89.713,"7,240.000","173,760.000",,,,,,
20211021,90.611,"7,185.000","172,440.000",,,,,,
20211022,87.650,"7,627.000","183,048.000",,,,,,
20211023,84.925,"8,537.000","204,888.000",,,,,,
20211024,84.851,"9,694.000","232,656.000",,,,,,
20211025,87.437,"11,891.000","285,384.000",,,,,,
20211026,89.423,"11,956.000","286,944.000",,,,,,
20211027,88.483,"9,881.000","237,144.000",,,,,,
20211028,86.480,"5,628.000","135,072.000",,,,,,
20211029,78.009,"4,967.000","119,208.000",,,,,,
20211030,66.148,"11,329.000","271,896.000",,,,,,
20211031,65.610,"10,631.000","255,144.000",,,,,,
20211101,63.575,"8,973.000","215,352.000",,,,,,
20211102,64.907,"8,203.000","196,872.000",,,,,,
20211103,67.376,"6,055.000","145,320.000",,,,,,
20211104,75.029,"4,642.000","111,408.000",,,,,,
20211105,73.536,"6,660.000","159,840.000",,,,,,
20211106,69.922,"8,295.000","199,080.000",,,,,,
20211107,69.752,"9,014.000","216,336.000",,,,,,
20211108,70.615,"3,550.000","85,200.000",,,,,,
20211109,77.789,"3,635.000","87,240.000",,,,,,
20211110,74.125,"5,459.000","131,016.000",,,,,,
20211111,66.750,"6,980.000","167,520.000",,,,,,
20211112,71.848,"7,580.000","181,920.000",,,,,,
20211113,73.019,"5,421.000","130,104.000",,,,,,
20211114,72.924,"5,812.000","139,488.000",,,,,,
20211115,74.232,"3,291.000","78,984.000",,,,,,
20211116,78.913,"5,657.000","135,768.000",,,,,,
20211117,88.950,"4,088.000","98,112.000",,,,,,
20211118,97.666,"4,866.000","116,784.000",,,,,,
20211119,91.971,"3,037.000","72,888.000",,,,,,
20211120,85.738,"6,736.000","161,664.000",,,,,,
20211121,85.421,"6,689.000","160,536.000",,,,,,
20211122,86.774,"4,874.000","116,976.000",,,,,,
20211123,83.906,"9,014.000","216,336.000",,,,,,
20211124,91.577,"7,282.000","174,768.000",,,,,,
20211125,93.397,"7,625.000","183,000.000",,,,,,
20211126,94.187,"5,582.000","133,968.000",,,,,,
20211127,88.979,"7,475.000","179,400.000",,,,,,
20211128,88.791,"8,426.000","202,224.000",,,,,,
20211129,92.029,"9,135.000","219,240.000",,,,,,
20211130,95.590,"7,063.000","169,512.000",,,,,,
20211201,99.940,"10,209.000","245,016.000",,,,,,
20211202,97.748,"8,404.000","201,696.000",,,,,,
20211203,94.950,"4,523.000","108,552.000",,,,,,
20211204,92.349,"5,387.000","129,288.000",,,,,,
20211205,91.452,"5,310.000","127,440.000",,,,,,
20211206,95.370,"5,610.000","134,640.000",,,,,,
20211207,92.916,"7,060.000","169,440.000",,,,,,
20211208,97.522,"6,133.000","147,192.000",,,,,,
20211209,103.578,"5,911.000","141,864.000",,,,,,
20211210,104.491,"7,887.000","189,288.000",,,,,,
20211211,105.516,"6,912.000","165,888.000",,,,,,
20211212,106.410,"8,502.000","204,048.000",,,,,,
20211213,107.532,"5,149.000","123,576.000",,,,,,
20211214,119.291,"8,251.000","198,024.000",,,,,,
20211215,125.062,"8,576.000","205,824.000",,,,,,
20211216,130.925,"10,268.000","246,432.000",,,,,,
20211217,136.956,"9,102.000","218,448.000",,,,,,
20211218,136.307,"6,168.000","148,032.000",,,,,,
20211219,136.937,"8,121.000","194,904.000",,,,,,
20211220,139.205,"11,099.000","266,376.000",,,,,,
20211221,154.836,"10,811.000","259,464.000",,,,,,
20211222,183.775,"10,101.000","242,424.000",,,,,,
20211223,178.986,"9,704.000","232,896.000",,,,,,
20211224,138.052,"10,350.000","248,400.000",,,,,,
20211225,101.078,"5,189.000","124,536.000",,,,,,
20211226,94.302,"8,487.000","203,688.000",,,,,,
20211227,91.725,"3,931.000","94,344.000",,,,,,
20211228,90.816,"3,316.000","79,584.000",,,,,,
20211229,95.119,"7,863.000","188,712.000",,,,,,
20211230,92.037,"14,116.000","338,784.000",,,,,,
20211231,78.478,"12,405.000","297,720.000",,,,,,
20220101,67.166,"3,710.000","89,040.000",,,,,,
20220102,64.028,"5,794.000","139,056.000",,,,,,
20220103,72.217,"5,708.000","136,992.000",,,,,,
20220104,73.042,"6,522.000","156,528.000",,,,,,
20220105,92.129,"7,484.000","179,616.000",,,,,,
20220106,91.158,"8,737.000","209,688.000",,,,,,
20220107,95.559,"3,923.000","94,152.000",,,,,,
20220108,91.197,"6,288.000","150,912.000",,,,,,
20220109,90.867,"6,479.000","155,496.000",,,,,,
20220110,92.628,"6,895.000","165,480.000",,,,,,
20220111,91.513,"11,193.000","268,632.000",,,,,,
20220112,87.702,"9,684.000","232,416.000",,,,,,
20220113,86.908,"12,061.000","289,464.000",,,,,,
20220114,87.377,"9,468.000","227,232.000",,,,,,
20220115,90.025,"5,472.000","131,328.000",,,,,,
20220116,89.289,"5,748.000","137,952.000",,,,,,
20220117,93.673,"8,331.000","199,944.000",,,,,,
20220118,84.084,"8,846.000","212,304.000",,,,,,
20220119,82.131,"12,158.000","291,792.000",,,,,,
20220120,78.987,"8,887.000","213,288.000",,,,,,
20220121,78.954,"8,283.000","198,792.000",,,,,,
20220122,80.873,"5,792.000","139,008.000",,,,,,
20220123,81.003,"6,208.000","148,992.000",,,,,,
20220124,84.802,"9,471.000","227,304.000",,,,,,
20220125,98.169,"6,685.000","160,440.000",,,,,,
20220126,98.108,"7,883.000","189,192.000",,,,,,
20220127,95.057,"8,708.000","208,992.000",,,,,,
20220128,95.005,"6,174.000","148,176.000",,,,,,
