DAY,MG_PRICE,,,,,,,,
20201001,12.119,985.000,"23,640.000",,,,,,
20201002,12.419,"1,863.000","44,712.000",,,,,,
20201003,11.048,"3,743.000","89,832.000",,,,,,
20201004,11.064,"4,322.000","103,728.000",,,,,,
20201005,12.019,"1,793.000","43,032.000",,,,,,
20201006,12.648,"1,311.000","31,464.000",,,,,,
20201007,12.547,"1,670.000","40,080.000",,,,,,
20201008,12.709,"2,291.000","54,984.000",,,,,,
20201009,12.493,"2,031.000","48,744.000",,,,,,
20201010,11.802,"5,822.000","139,728.000",,,,,,
20201011,11.619,"6,084.000","146,016.000",,,,,,
20201012,12.805,"2,144.000","51,456.000",,,,,,
20201013,14.020,"2,575.000","61,800.000",,,,,,
20201014,13.569,"3,185.000","76,440.000",,,,,,
20201015,13.770,"3,684.000","88,416.000",,,,,,
20201016,13.919,"4,153.000","99,672.000",,,,,,
20201017,13.241,"4,772.000","114,528.000",,,,,,
20201018,13.222,"4,600.000","110,400.000",,,,,,
20201019,14.318,"2,565.000","61,560.000",,,,,,
20201020,14.966,"3,607.000","86,568.000",,,,,,
20201021,14.900,"2,386.000","57,264.000",,,,,,
20201022,14.734,"3,249.000","77,976.000",,,,,,
20201023,14.964,"4,541.000","108,984.000",,,,,,
20201024,14.129,"4,374.000","104,976.000",,,,,,
20201025,14.029,"3,542.000","85,008.000",,,,,,
20201026,15.086,"2,770.000","66,480.000",,,,,,
20201027,14.618,"2,572.000","61,728.000",,,,,,
20201028,14.208,"2,944.000","70,656.000",,,,,,
20201029,13.822,"1,935.000","46,440.000",,,,,,
20201030,13.612,"2,607.000","62,568.000",,,,,,
20201031,13.166,"3,735.000","89,640.000",,,,,,
20201101,13.015,"5,741.000","137,784.000",,,,,,
20201102,13.586,"2,971.000","71,304.000",,,,,,
20201103,13.619,"1,690.000","40,560.000",,,,,,
20201104,13.555,"2,916.000","69,984.000",,,,,,
20201105,13.501,"3,917.000","94,008.000",,,,,,
20201106,13.555,"3,818.000","91,632.000",,,,,,
